gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
TCF21,,,no,True,ENSG00000118526,Transcription factor 21 (TCF-21) (Capsulin) (Class A basic helix-loop-helix protein 23) (bHLHa23) (Epicardin) (Podocyte-expressed 1) (Pod-1),Nucleus,interstitial cell of Cajal;mesodermal cell;bronchial smooth muscle cell;connective tissue cell;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;stromal cell;stromal cell of ovary;theca cell;interstitial cell of ovary;mesenchymal cell,,0.076,0.093,0.093,352,224,0.289
TCF4,,,no,True,ENSG00000196628,Transcription factor 4 (TCF-4) (Class B basic helix-loop-helix protein 19) (bHLHb19) (Immunoglobulin transcription factor 2) (ITF-2) (SL3-3 enhancer factor 2) (SEF-2),Nucleus,"corneal endothelial cell;endothelial tip cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;plasmacytoid dendritic cell, human;cortical interneuron;cerebral cortex GABAergic interneuron",,7.649,6.359,7.649,35499,15368,-0.267
TCIM,,,no,True,ENSG00000176907,Transcriptional and immune response regulator (Thyroid cancer protein 1) (TC-1),Cytoplasm,duct epithelial cell;luminal epithelial cell of mammary gland;vasa recta descending limb cell;capillary endothelial cell;ileal goblet cell;epithelial cell of uterus;gut endothelial cell;mammary gland epithelial cell,,0.398,0.522,0.522,1845,1261,0.392
TEK,,,no,True,ENSG00000120156,Angiopoietin-1 receptor,Cell membrane,blood vessel endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of sinusoid;endothelial cell of uterus;cardiac endothelial cell;endocardial cell,ANGPT,0.657,0.705,0.705,3051,1705,0.102
TERF1,,,no,True,ENSG00000147601,Telomeric repeat-binding factor 1 (NIMA-interacting protein 2) (TTAGGG repeat-binding factor 1) (Telomeric protein Pin2/TRF1),Nucleus;Cytoplasm,enteric smooth muscle cell,,2.36,2.376,2.376,10951,5742,0.01
TFAP2B,,,no,True,ENSG00000008196,Transcription factor AP-2-beta (AP2-beta) (Activating enhancer-binding protein 2-beta),Nucleus,corneal endothelial cell;neuroendocrine cell;chromaffin cell;kidney loop of Henle thin ascending limb epithelial cell;neuron;interneuron;amacrine cell;retina horizontal cell;glycinergic neuron,,0.101,0.13,0.13,467,315,0.373
TFPI,,,no,True,ENSG00000003436,Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI),Microsome membrane,skeletal muscle satellite stem cell;endothelial tip cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endocardial cell;surface ectodermal cell;trophoblast giant cell;extravillous trophoblast;brown preadipocyte;fibroblast of breast;adventitial cell,,7.368,2.91,7.368,34194,7034,-1.34
TFPI2,,,no,True,ENSG00000105825,Tissue factor pathway inhibitor 2 (TFPI-2) (Placental protein 5) (PP5),Secreted,pancreatic ductal cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;glomerular capillary endothelial cell;mesothelial cell of pleura;epithelial cell of uterus;basal cell of prostate epithelium;trophoblast giant cell;fibroblast of connective tissue of glandular part of prostate,,0.54,0.501,0.54,2508,1212,-0.108
TGFB1I1,,,no,True,ENSG00000140682,Transforming growth factor beta-1-induced transcript 1 protein (Androgen receptor coactivator 55 kDa protein) (Androgen receptor-associated protein of 55 kDa) (Hydrogen peroxide-inducible clone 5 protein) (Hic-5),Cell junction,myoepithelial cell;myoepithelial cell of mammary gland;interstitial cell of Cajal;muscle cell;smooth muscle cell;vascular associated smooth muscle cell;enteric smooth muscle cell;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;decidual cell;myofibroblast cell,,0.489,0.387,0.489,2268,936,-0.336
TGFBR2,,,no,True,ENSG00000163513,TGF-beta receptor type-2 (TGFR-2),Cell membrane,retinal blood vessel endothelial cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;surface ectodermal cell,TGFb;GDF,16.464,11.742,16.464,76406,28380,-0.488
TGFBR3,,,no,True,ENSG00000069702,Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III),Cell membrane,corneal endothelial cell;podocyte;muscle cell;smooth muscle cell;skeletal muscle fibroblast;preadipocyte;brown preadipocyte;fat cell;white fat cell;brown fat cell;adipocyte of breast,,3.487,2.294,3.487,16183,5544,-0.604
TGM2,,,no,True,ENSG00000198959,Protein-glutamine gamma-glutamyltransferase 2,Cytoplasm,endocardial cell;bronchial smooth muscle cell;trophoblast giant cell;placental villous trophoblast;decidual cell;connective tissue cell;fibroblast;fibroblast of lung;myofibroblast cell;stromal cell;stromal cell of ovary,ADGRG,0.702,0.825,0.825,3257,1995,0.234
THAP2,,,no,True,ENSG00000173451,THAP domain-containing protein 2,,vascular associated smooth muscle cell;smooth muscle cell of prostate;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,,0.267,0.441,0.441,1241,1067,0.723
THBD,,,no,True,ENSG00000178726,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),Membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;alternatively activated macrophage;surface ectodermal cell,,0.097,0.218,0.218,448,528,1.178
THBS1,,,no,True,ENSG00000137801,Thrombospondin-1 (Glycoprotein G),Secreted,basal cell;myoepithelial cell;myoepithelial cell of mammary gland;pulmonary ionocyte;ionocyte;alternatively activated macrophage;myometrial cell;smooth muscle cell of prostate;intermediate monocyte;reticular cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;tendon cell;salivary gland cell,THBS,1.051,1.091,1.091,4877,2636,0.054
TIE1,,,no,True,ENSG00000066056,Tyrosine-protein kinase receptor Tie-1,Cell membrane,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;endocardial cell;surface ectodermal cell,,1.868,1.642,1.868,8667,3969,-0.185
TIMP4,,,no,True,ENSG00000157150,Metalloproteinase inhibitor 4 (Tissue inhibitor of metalloproteinases 4) (TIMP-4),Secreted,capillary endothelial cell,,0.258,0.186,0.258,1196,450,-0.469
TINAGL1,,,no,True,ENSG00000142910,Tubulointerstitial nephritis antigen-like (Glucocorticoid-inducible protein 5) (Oxidized LDL-responsive gene 2 protein) (OLRG-2) (Tubulointerstitial nephritis antigen-related protein) (TIN Ag-related protein) (TIN-Ag-RP),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;vasa recta descending limb cell;capillary endothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;smooth muscle cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;placental villous trophoblast;syncytiotrophoblast cell,,1.26,1.553,1.553,5846,3753,0.302
TJP1,,,no,True,ENSG00000104067,Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1),Cell membrane,epithelial cell;corneal endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;podocyte,,1.829,1.676,1.829,8489,4050,-0.126
TMEM100,,,no,True,ENSG00000166292,Transmembrane protein 100,Cell membrane,capillary endothelial cell;endothelial cell;endothelial cell of vascular tree;endocardial cell;chondrocyte,,0.236,0.353,0.353,1093,852,0.582
TNC,,,no,True,ENSG00000041982,Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (Tenascin-C) (TN-C),Secreted,respiratory basal cell;basal cell of epithelium of trachea;ependymal cell;preosteoblast;muscle cell;smooth muscle cell;astrocyte;connective tissue cell;fibroblast;fibroblast of lung;bronchus fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,TENASCIN,1.376,0.572,1.376,6386,1382,-1.267
TNFRSF10D,,,no,True,ENSG00000173530,Tumor necrosis factor receptor superfamily member 10D (Decoy receptor 2) (DcR2) (TNF-related apoptosis-inducing ligand receptor 4) (TRAIL receptor 4) (TRAIL-R4) (TRAIL receptor with a truncated death domain) (CD antigen CD264),Membrane,vasa recta ascending limb cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell,,1.0,1.017,1.017,4641,2459,0.025
TNFRSF6B,,,no,True,ENSG00000243509,Tumor necrosis factor receptor superfamily member 6B (Decoy receptor 3) (DcR3) (Decoy receptor for Fas ligand) (M68),Secreted,epithelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree,,0.325,0.363,0.363,1509,877,0.158
TNFSF10,,,no,True,ENSG00000121858,Tumor necrosis factor ligand superfamily member 10 (Apo-2 ligand) (Apo-2L) (TNF-related apoptosis-inducing ligand) (Protein TRAIL) (CD antigen CD253),Cell membrane,epithelial cell;glomerular capillary endothelial cell;lung endothelial cell;goblet cell;respiratory goblet cell;bronchial goblet cell;tracheal goblet cell;club cell;endothelial cell;endothelial cell of vascular tree;mast cell,TRAIL,3.638,3.163,3.638,16884,7645,-0.202
TNFSF15,,,no,True,ENSG00000181634,Tumor necrosis factor ligand superfamily member 15 (TNF ligand-related molecule 1) (Vascular endothelial cell growth inhibitor),Membrane,endothelial cell of umbilical vein,VEGI,0.096,0.121,0.121,445,293,0.338
TNFSF18,,,no,True,ENSG00000120337,Tumor necrosis factor ligand superfamily member 18 (Activation-inducible TNF-related ligand) (AITRL) (Glucocorticoid-induced TNF-related ligand) (hGITRL),Cell membrane,endothelial cell of umbilical vein,GITRL,0.06,0.138,0.138,278,333,1.202
TNFSF4,,,no,True,ENSG00000117586,Tumor necrosis factor ligand superfamily member 4 (Glycoprotein Gp34) (OX40 ligand) (OX40L) (TAX transcriptionally-activated glycoprotein 1) (CD antigen CD252),Membrane,endothelial cell of umbilical vein,OX40,0.584,0.464,0.584,2709,1121,-0.332
TNFSF9,,,no,True,ENSG00000125657,Tumor necrosis factor ligand superfamily member 9 (4-1BB ligand) (4-1BBL),Membrane,gut endothelial cell;early T lineage precursor,CD137,0.286,0.175,0.286,1328,423,-0.709
TNMD,,,no,True,ENSG00000000005,Tenomodulin (TeM) (hTeM) (Chondromodulin-1-like protein) (ChM1L) (hChM1L) (Chondromodulin-I-like protein) (Myodulin) (Tendin),Cytoplasm,smooth muscle cell;enteric smooth muscle cell;tendon cell,,0.048,0.076,0.076,221,184,0.677
TNXB,,,no,True,ENSG00000168477,Tenascin-X (TN-X) (Hexabrachion-like protein),Secreted,endothelial cell of lymphatic vessel;endosteal cell;skeletal muscle fibroblast;connective tissue cell;fibroblast;keratocyte;reticular cell;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;skin fibroblast;adventitial cell;fibro/adipogenic progenitor cell,TENASCIN,1.205,2.231,2.231,5594,5391,0.888
TPPP3,,,no,True,ENSG00000159713,Tubulin polymerization-promoting protein family member 3 (TPPP/p20),Cytoplasm,multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;type B pancreatic cell;bronchial epithelial cell;endosteal cell;bronchial smooth muscle cell;reticular cell;inflammatory cell;lung ciliated cell,,0.151,0.206,0.206,699,498,0.452
TRPC3,,,no,True,ENSG00000138741,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),Cell membrane,neuronal brush cell;pericyte;mural cell,,0.062,0.117,0.117,286,283,0.926
TRPC4,,,no,True,ENSG00000133107,Short transient receptor potential channel 4 (TrpC4) (Trp-related protein 4) (hTrp-4) (hTrp4),Membrane,smooth muscle cell of prostate;alveolar type 2 fibroblast cell;skin fibroblast;renal interstitial pericyte;kidney interstitial cell,,0.084,0.154,0.154,392,372,0.866
TRPM3,,,no,True,ENSG00000083067,Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2),Cell membrane,ependymal cell;choroid plexus epithelial cell;pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;retinal pigment epithelial cell;smooth muscle cell of sphincter of pupil;astrocyte;Bergmann glial cell;ganglion interneuron;cerebellar granule cell;neuronal brush cell,,0.082,0.138,0.138,382,333,0.743
TSPAN12,,,no,True,ENSG00000106025,Tetraspanin-12 (Tspan-12) (Tetraspan NET-2) (Transmembrane 4 superfamily member 12),Cell membrane,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;parietal epithelial cell,,0.662,0.633,0.662,3074,1529,-0.066
TSPAN4,,,no,True,ENSG00000214063,Tetraspanin-4 (Tspan-4) (Novel antigen 2) (NAG-2) (Transmembrane 4 superfamily member 7),Membrane,glomerular capillary endothelial cell;mesothelial cell of pleura;Hofbauer cell,,1.464,1.322,1.464,6796,3194,-0.148
TSPAN7,,,no,True,ENSG00000156298,Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231),Membrane,retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of uterus;follicular dendritic cell;glycinergic neuron,,1.097,0.899,1.097,5091,2172,-0.288
TUBB6,,,no,True,ENSG00000176014,Tubulin beta-6 chain (Tubulin beta class V),Cytoplasm,prostate gland microvascular endothelial cell;extravillous trophoblast;pancreatic stellate cell,,0.342,0.208,0.342,1587,503,-0.716
TWIST1,,,no,True,ENSG00000122691,Twist-related protein 1 (Class A basic helix-loop-helix protein 38) (bHLHa38) (H-twist),Nucleus,connective tissue cell;fibroblast;reticular cell;preadipocyte;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;white fat cell;mural cell;inflammatory cell,,0.144,0.21,0.21,666,507,0.548
UTRN,,,no,True,ENSG00000152818,Utrophin (Dystrophin-related protein 1) (DRP-1),Postsynaptic cell membrane,epithelial cell;pigmented epithelial cell;pigmented ciliary epithelial cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;smooth muscle cell of sphincter of pupil;smooth muscle myoblast;renal interstitial pericyte;fibro/adipogenic progenitor cell,,4.447,3.008,4.447,20637,7269,-0.564
VAMP3,,,no,True,ENSG00000049245,Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3),Early endosome membrane,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree,,2.478,2.264,2.478,11502,5471,-0.131
VAMP5,,,no,True,ENSG00000168899,Vesicle-associated membrane protein 5 (VAMP-5) (Myobrevin),Cell membrane,endothelial tip cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of uterus;cerebral cortex endothelial cell;peripheral blood mononuclear cell,,1.036,0.742,1.036,4810,1794,-0.482
VCAM1,,,no,True,ENSG00000162692,Vascular cell adhesion protein 1 (V-CAM 1) (VCAM-1) (INCAM-100) (CD antigen CD106),Secreted,vasa recta ascending limb cell;prostate gland microvascular endothelial cell;medullary thymic epithelial cell;parietal epithelial cell;kidney loop of Henle thin descending limb epithelial cell;follicular dendritic cell;connective tissue cell;fibroblast;fibroblast of lung;mesothelial fibroblast,VCAM,3.646,1.896,3.646,16920,4582,-0.943
